==4588== NVPROF is profiling process 4588, command: ./bfs32 ../../data/ship_003.mtx
==4588== Warning: Profiling results might be incorrect with current version of nvcc compiler used to compile cuda app. Compile with nvcc compiler 9.0 or later version to get correct profiling results. Ignore this warning if code is already compiled with the recommended nvcc version 
==4588== Some kernel(s) will be replayed on device 0 in order to collect all events/metrics.
==4588== Profiling application: ./bfs32 ../../data/ship_003.mtx
==4588== Profiling result:
==4588== Metric result:
"Device","Kernel","Invocations","Metric Name","Metric Description","Min","Max","Avg"
"GeForce GTX 1080 (0)","void bmv32_sparse_bin_masked_v4<int, unsigned int>(unsigned int const *, unsigned int const *, unsigned int*, int const *, int const *, int, unsigned int const *)",59,"local_store_throughput","Local Memory Store Throughput",0.000000B/s,0.000000B/s,0.000000B/s
"GeForce GTX 1080 (0)","void bmv32_sparse_bin_masked_v4<int, unsigned int>(unsigned int const *, unsigned int const *, unsigned int*, int const *, int const *, int, unsigned int const *)",59,"shared_load_throughput","Shared Memory Load Throughput",0.000000B/s,0.000000B/s,0.000000B/s
"GeForce GTX 1080 (0)","void bmv32_sparse_bin_masked_v4<int, unsigned int>(unsigned int const *, unsigned int const *, unsigned int*, int const *, int const *, int, unsigned int const *)",59,"shared_store_throughput","Shared Memory Store Throughput",0.000000B/s,0.000000B/s,0.000000B/s
"GeForce GTX 1080 (0)","void bmv32_sparse_bin_masked_v4<int, unsigned int>(unsigned int const *, unsigned int const *, unsigned int*, int const *, int const *, int, unsigned int const *)",59,"gld_efficiency","Global Memory Load Efficiency",69.659011%,69.659011%,69.659011%
"GeForce GTX 1080 (0)","void bmv32_sparse_bin_masked_v4<int, unsigned int>(unsigned int const *, unsigned int const *, unsigned int*, int const *, int const *, int, unsigned int const *)",59,"gst_efficiency","Global Memory Store Efficiency",12.500000%,12.500000%,12.500000%
"GeForce GTX 1080 (0)","void bmv32_sparse_bin_masked_v4<int, unsigned int>(unsigned int const *, unsigned int const *, unsigned int*, int const *, int const *, int, unsigned int const *)",59,"tex_cache_transactions","Unified Cache Transactions",1156584,1156584,1156584
"GeForce GTX 1080 (0)","void bmv32_sparse_bin_masked_v4<int, unsigned int>(unsigned int const *, unsigned int const *, unsigned int*, int const *, int const *, int, unsigned int const *)",59,"flop_count_dp","Floating Point Operations(Double Precision)",0,0,0
"GeForce GTX 1080 (0)","void bmv32_sparse_bin_masked_v4<int, unsigned int>(unsigned int const *, unsigned int const *, unsigned int*, int const *, int const *, int, unsigned int const *)",59,"flop_count_dp_add","Floating Point Operations(Double Precision Add)",0,0,0
"GeForce GTX 1080 (0)","void bmv32_sparse_bin_masked_v4<int, unsigned int>(unsigned int const *, unsigned int const *, unsigned int*, int const *, int const *, int, unsigned int const *)",59,"flop_count_dp_fma","Floating Point Operations(Double Precision FMA)",0,0,0
"GeForce GTX 1080 (0)","void bmv32_sparse_bin_masked_v4<int, unsigned int>(unsigned int const *, unsigned int const *, unsigned int*, int const *, int const *, int, unsigned int const *)",59,"flop_count_dp_mul","Floating Point Operations(Double Precision Mul)",0,0,0
